,Unnamed: 0,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at,filename
4572,4572,5h741w087,5h741w09h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w09h/full/max/0/default.jpg,5488.0,4025.0,1851-04-04T00:00:00Z,2020-11-13T20:59:25Z,2020-11-13T21:00:18Z,1_commonwealth_5h741w087_accessFull.jpg
4573,4573,5h741w087,5h741w108,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w108/full/max/0/default.jpg,5458.0,4105.0,1851-04-04T00:00:00Z,2020-11-13T20:59:25Z,2020-11-13T21:00:18Z,2_commonwealth_5h741w087_accessFull.jpg
4574,4574,5h741w087,5h741w11j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w11j/full/max/0/default.jpg,5459.0,4094.0,1851-04-04T00:00:00Z,2020-11-13T20:59:25Z,2020-11-13T21:00:18Z,3_commonwealth_5h741w087_accessFull.jpg
4575,4575,5h741w087,5h741w12t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w12t/full/max/0/default.jpg,5468.0,4087.0,1851-04-04T00:00:00Z,2020-11-13T20:59:25Z,2020-11-13T21:00:18Z,4_commonwealth_5h741w087_accessFull.jpg
4576,4576,5h741w133,rf55zn61b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zn61b/full/max/0/default.jpg,5423.0,4095.0,1851-04-11T00:00:00Z,2020-11-13T21:00:28Z,2020-11-13T21:01:21Z,1_commonwealth_5h741w133_accessFull.jpg
4577,4577,5h741w133,5h741w14c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w14c/full/max/0/default.jpg,5424.0,4087.0,1851-04-11T00:00:00Z,2020-11-13T21:00:28Z,2020-11-13T21:01:21Z,2_commonwealth_5h741w133_accessFull.jpg
4578,4578,5h741w133,5h741w15n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w15n/full/max/0/default.jpg,5442.0,4089.0,1851-04-11T00:00:00Z,2020-11-13T21:00:28Z,2020-11-13T21:01:21Z,3_commonwealth_5h741w133_accessFull.jpg
4579,4579,5h741w133,5h741w16x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w16x/full/max/0/default.jpg,5442.0,4107.0,1851-04-11T00:00:00Z,2020-11-13T21:00:28Z,2020-11-13T21:01:21Z,4_commonwealth_5h741w133_accessFull.jpg
4580,4580,5h741w176,5h741w18g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w18g/full/max/0/default.jpg,5438.0,4080.0,1851-04-18T00:00:00Z,2020-11-13T21:01:29Z,2020-11-13T21:02:22Z,1_commonwealth_5h741w176_accessFull.jpg
4581,4581,5h741w176,5h741w19r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w19r/full/max/0/default.jpg,5457.0,4091.0,1851-04-18T00:00:00Z,2020-11-13T21:01:29Z,2020-11-13T21:02:22Z,2_commonwealth_5h741w176_accessFull.jpg
4582,4582,5h741w176,5h741w20h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w20h/full/max/0/default.jpg,5444.0,4095.0,1851-04-18T00:00:00Z,2020-11-13T21:01:29Z,2020-11-13T21:02:22Z,3_commonwealth_5h741w176_accessFull.jpg
4583,4583,5h741w176,5h741w21s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w21s/full/max/0/default.jpg,5440.0,4092.0,1851-04-18T00:00:00Z,2020-11-13T21:01:29Z,2020-11-13T21:02:22Z,4_commonwealth_5h741w176_accessFull.jpg
4584,4584,5h741w222,5h741w23b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w23b/full/max/0/default.jpg,5426.0,4110.0,1851-04-25T00:00:00Z,2020-11-13T21:02:32Z,2020-11-13T21:03:25Z,1_commonwealth_5h741w222_accessFull.jpg
4585,4585,5h741w222,5h741w24m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w24m/full/max/0/default.jpg,5431.0,4101.0,1851-04-25T00:00:00Z,2020-11-13T21:02:32Z,2020-11-13T21:03:25Z,2_commonwealth_5h741w222_accessFull.jpg
4586,4586,5h741w222,5h741w25w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w25w/full/max/0/default.jpg,5454.0,4090.0,1851-04-25T00:00:00Z,2020-11-13T21:02:32Z,2020-11-13T21:03:25Z,3_commonwealth_5h741w222_accessFull.jpg
4587,4587,5h741w222,5h741w265,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w265/full/max/0/default.jpg,5441.0,4102.0,1851-04-25T00:00:00Z,2020-11-13T21:02:32Z,2020-11-13T21:03:25Z,4_commonwealth_5h741w222_accessFull.jpg
4588,4588,5h741z10p,5h741z11z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z11z/full/max/0/default.jpg,5488.0,4146.0,1852-01-30T00:00:00Z,2020-11-13T21:45:41Z,2020-11-13T21:46:36Z,1_commonwealth_5h741z10p_accessFull.jpg
4589,4589,5h741z10p,5h741z127,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z127/full/max/0/default.jpg,5536.0,4194.0,1852-01-30T00:00:00Z,2020-11-13T21:45:41Z,2020-11-13T21:46:36Z,2_commonwealth_5h741z10p_accessFull.jpg
4590,4590,5h741z10p,5h741z13h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z13h/full/max/0/default.jpg,5488.0,4170.0,1852-01-30T00:00:00Z,2020-11-13T21:45:41Z,2020-11-13T21:46:36Z,3_commonwealth_5h741z10p_accessFull.jpg
4591,4591,5h741z10p,5h741z14s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z14s/full/max/0/default.jpg,5524.0,4140.0,1852-01-30T00:00:00Z,2020-11-13T21:45:41Z,2020-11-13T21:46:36Z,4_commonwealth_5h741z10p_accessFull.jpg
4592,4592,5h741x82q,5h741x830,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x830/full/max/0/default.jpg,5439.0,4216.0,1851-12-19T00:00:00Z,2020-11-13T21:39:07Z,2020-11-13T21:40:01Z,1_commonwealth_5h741x82q_accessFull.jpg
4593,4593,5h741x82q,5h741x848,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x848/full/max/0/default.jpg,5448.0,4223.0,1851-12-19T00:00:00Z,2020-11-13T21:39:07Z,2020-11-13T21:40:01Z,2_commonwealth_5h741x82q_accessFull.jpg
4594,4594,5h741x82q,5h741x85j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x85j/full/max/0/default.jpg,5495.0,4167.0,1851-12-19T00:00:00Z,2020-11-13T21:39:07Z,2020-11-13T21:40:01Z,3_commonwealth_5h741x82q_accessFull.jpg
4595,4595,5h741x82q,5h741x86t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x86t/full/max/0/default.jpg,5446.0,4204.0,1851-12-19T00:00:00Z,2020-11-13T21:39:07Z,2020-11-13T21:40:01Z,4_commonwealth_5h741x82q_accessFull.jpg
4596,4596,5h741x873,5h741x88c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x88c/full/max/0/default.jpg,5503.0,4156.0,1851-12-26T00:00:00Z,2020-11-13T21:40:13Z,2020-11-13T21:41:07Z,1_commonwealth_5h741x873_accessFull.jpg
4597,4597,5h741x873,5h741x89n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x89n/full/max/0/default.jpg,5481.0,4217.0,1851-12-26T00:00:00Z,2020-11-13T21:40:13Z,2020-11-13T21:41:07Z,2_commonwealth_5h741x873_accessFull.jpg
4598,4598,5h741x873,rf55zn72v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zn72v/full/max/0/default.jpg,5447.0,4212.0,1851-12-26T00:00:00Z,2020-11-13T21:40:13Z,2020-11-13T21:41:07Z,3_commonwealth_5h741x873_accessFull.jpg
4599,4599,5h741x873,5h741x90d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x90d/full/max/0/default.jpg,5459.0,4160.0,1851-12-26T00:00:00Z,2020-11-13T21:40:13Z,2020-11-13T21:41:07Z,4_commonwealth_5h741x873_accessFull.jpg
4600,4600,5h741x91p,5h741x92z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x92z/full/max/0/default.jpg,5510.0,4138.0,1852-01-02T00:00:00Z,2020-11-13T21:41:19Z,2020-11-13T21:42:12Z,1_commonwealth_5h741x91p_accessFull.jpg
4601,4601,5h741x91p,5h741x937,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x937/full/max/0/default.jpg,5500.0,4110.0,1852-01-02T00:00:00Z,2020-11-13T21:41:19Z,2020-11-13T21:42:12Z,2_commonwealth_5h741x91p_accessFull.jpg
4602,4602,5h741x91p,5h741x94h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x94h/full/max/0/default.jpg,5542.0,4122.0,1852-01-02T00:00:00Z,2020-11-13T21:41:19Z,2020-11-13T21:42:12Z,3_commonwealth_5h741x91p_accessFull.jpg
4603,4603,5h741x91p,5h741x95s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x95s/full/max/0/default.jpg,5542.0,4188.0,1852-01-02T00:00:00Z,2020-11-13T21:41:19Z,2020-11-13T21:42:12Z,4_commonwealth_5h741x91p_accessFull.jpg
4604,4604,5h741x962,5h741x97b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x97b/full/max/0/default.jpg,5566.0,4104.0,1852-01-09T00:00:00Z,2020-11-13T21:42:25Z,2020-11-13T21:43:19Z,1_commonwealth_5h741x962_accessFull.jpg
4605,4605,5h741x962,5h741x98m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x98m/full/max/0/default.jpg,5536.0,4128.0,1852-01-09T00:00:00Z,2020-11-13T21:42:25Z,2020-11-13T21:43:19Z,2_commonwealth_5h741x962_accessFull.jpg
4606,4606,5h741x962,5h741x99w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741x99w/full/max/0/default.jpg,5536.0,4134.0,1852-01-09T00:00:00Z,2020-11-13T21:42:25Z,2020-11-13T21:43:19Z,3_commonwealth_5h741x962_accessFull.jpg
4607,4607,5h741x962,5h741z00f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z00f/full/max/0/default.jpg,5536.0,4140.0,1852-01-09T00:00:00Z,2020-11-13T21:42:25Z,2020-11-13T21:43:19Z,4_commonwealth_5h741x962_accessFull.jpg
4608,4608,5h741z01q,5h741z020,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z020/full/max/0/default.jpg,5479.0,4128.0,1852-01-16T00:00:00Z,2020-11-13T21:43:34Z,2020-11-13T21:44:27Z,1_commonwealth_5h741z01q_accessFull.jpg
4609,4609,5h741z01q,5h741z038,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z038/full/max/0/default.jpg,5488.0,4158.0,1852-01-16T00:00:00Z,2020-11-13T21:43:34Z,2020-11-13T21:44:27Z,2_commonwealth_5h741z01q_accessFull.jpg
4610,4610,5h741z01q,5h741z04j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z04j/full/max/0/default.jpg,5485.0,4131.0,1852-01-16T00:00:00Z,2020-11-13T21:43:34Z,2020-11-13T21:44:27Z,3_commonwealth_5h741z01q_accessFull.jpg
4611,4611,5h741z01q,rf55zn734,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zn734/full/max/0/default.jpg,5500.0,4164.0,1852-01-16T00:00:00Z,2020-11-13T21:43:34Z,2020-11-13T21:44:27Z,4_commonwealth_5h741z01q_accessFull.jpg
4612,4612,5h741z05t,5h741z063,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z063/full/max/0/default.jpg,5518.0,4188.0,1852-01-23T00:00:00Z,2020-11-13T21:44:38Z,2020-11-13T21:45:31Z,1_commonwealth_5h741z05t_accessFull.jpg
4613,4613,5h741z05t,5h741z07c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z07c/full/max/0/default.jpg,5572.0,4218.0,1852-01-23T00:00:00Z,2020-11-13T21:44:38Z,2020-11-13T21:45:31Z,2_commonwealth_5h741z05t_accessFull.jpg
4614,4614,5h741z05t,5h741z08n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z08n/full/max/0/default.jpg,5518.0,4182.0,1852-01-23T00:00:00Z,2020-11-13T21:44:38Z,2020-11-13T21:45:31Z,3_commonwealth_5h741z05t_accessFull.jpg
4615,4615,5h741z05t,5h741z09x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741z09x/full/max/0/default.jpg,5518.0,4182.0,1852-01-23T00:00:00Z,2020-11-13T21:44:38Z,2020-11-13T21:45:31Z,4_commonwealth_5h741z05t_accessFull.jpg
4616,4616,5h741s93d,5h741s94p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s94p/full/max/0/default.jpg,5328.0,4054.0,1850-05-24T00:00:00Z,2020-11-13T20:10:46Z,2020-11-13T20:11:37Z,1_commonwealth_5h741s93d_accessFull.jpg
4617,4617,5h741s93d,5h741s95z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s95z/full/max/0/default.jpg,5328.0,4094.0,1850-05-24T00:00:00Z,2020-11-13T20:10:46Z,2020-11-13T20:11:37Z,2_commonwealth_5h741s93d_accessFull.jpg
4618,4618,5h741s93d,5h741s967,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s967/full/max/0/default.jpg,5325.0,4065.0,1850-05-24T00:00:00Z,2020-11-13T20:10:46Z,2020-11-13T20:11:37Z,3_commonwealth_5h741s93d_accessFull.jpg
4619,4619,5h741s93d,5h741s97h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s97h/full/max/0/default.jpg,5327.0,4056.0,1850-05-24T00:00:00Z,2020-11-13T20:10:46Z,2020-11-13T20:11:37Z,4_commonwealth_5h741s93d_accessFull.jpg
4620,4620,q237j375k,5h741s98s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s98s/full/max/0/default.jpg,5336.0,4057.0,1850-05-31T00:00:00Z,2020-11-13T20:11:50Z,2020-11-13T20:12:40Z,1_commonwealth_q237j375k_accessFull.jpg
4621,4621,q237j375k,5h741s992,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s992/full/max/0/default.jpg,5328.0,4079.0,1850-05-31T00:00:00Z,2020-11-13T20:11:50Z,2020-11-13T20:12:40Z,2_commonwealth_q237j375k_accessFull.jpg
4622,4622,q237j375k,5h741t00m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t00m/full/max/0/default.jpg,5329.0,4075.0,1850-05-31T00:00:00Z,2020-11-13T20:11:50Z,2020-11-13T20:12:40Z,3_commonwealth_q237j375k_accessFull.jpg
4623,4623,q237j375k,5h741t01w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t01w/full/max/0/default.jpg,5327.0,4050.0,1850-05-31T00:00:00Z,2020-11-13T20:11:50Z,2020-11-13T20:12:40Z,4_commonwealth_q237j375k_accessFull.jpg
4624,4624,q237j3774,5h741t068,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t068/full/max/0/default.jpg,5321.0,4062.0,1850-06-14T00:00:00Z,2020-11-13T20:13:54Z,2020-11-13T20:14:44Z,1_commonwealth_q237j3774_accessFull.jpg
4625,4625,q237j3774,5h741t07j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t07j/full/max/0/default.jpg,5329.0,4052.0,1850-06-14T00:00:00Z,2020-11-13T20:13:54Z,2020-11-13T20:14:44Z,2_commonwealth_q237j3774_accessFull.jpg
4626,4626,q237j3774,5h741t08t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t08t/full/max/0/default.jpg,5336.0,4104.0,1850-06-14T00:00:00Z,2020-11-13T20:13:54Z,2020-11-13T20:14:44Z,3_commonwealth_q237j3774_accessFull.jpg
4627,4627,q237j3774,5h741t093,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t093/full/max/0/default.jpg,5329.0,4070.0,1850-06-14T00:00:00Z,2020-11-13T20:13:54Z,2020-11-13T20:14:44Z,4_commonwealth_q237j3774_accessFull.jpg
4628,4628,5h741t025,5h741t03f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t03f/full/max/0/default.jpg,5327.0,4068.0,1850-06-07T00:00:00Z,2020-11-13T20:12:52Z,2020-11-13T20:13:43Z,1_commonwealth_5h741t025_accessFull.jpg
4629,4629,5h741t025,5h741t04q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t04q/full/max/0/default.jpg,5327.0,4046.0,1850-06-07T00:00:00Z,2020-11-13T20:12:52Z,2020-11-13T20:13:43Z,2_commonwealth_5h741t025_accessFull.jpg
4630,4630,5h741t025,5h741t050,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t050/full/max/0/default.jpg,5330.0,4116.0,1850-06-07T00:00:00Z,2020-11-13T20:12:52Z,2020-11-13T20:13:43Z,3_commonwealth_5h741t025_accessFull.jpg
4631,4631,5h741t025,q237j376v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:q237j376v/full/max/0/default.jpg,5327.0,4067.0,1850-06-07T00:00:00Z,2020-11-13T20:12:52Z,2020-11-13T20:13:43Z,4_commonwealth_5h741t025_accessFull.jpg
4632,4632,5h741t10v,5h741t114,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t114/full/max/0/default.jpg,5329.0,4084.0,1850-06-21T00:00:00Z,2020-11-13T20:14:56Z,2020-11-13T20:15:48Z,1_commonwealth_5h741t10v_accessFull.jpg
4633,4633,5h741t10v,5h741t12d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t12d/full/max/0/default.jpg,5328.0,4080.0,1850-06-21T00:00:00Z,2020-11-13T20:14:56Z,2020-11-13T20:15:48Z,2_commonwealth_5h741t10v_accessFull.jpg
4634,4634,5h741t10v,5h741t13p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t13p/full/max/0/default.jpg,5334.0,4042.0,1850-06-21T00:00:00Z,2020-11-13T20:14:56Z,2020-11-13T20:15:48Z,3_commonwealth_5h741t10v_accessFull.jpg
4635,4635,5h741t10v,5h741t14z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741t14z/full/max/0/default.jpg,5329.0,4052.0,1850-06-21T00:00:00Z,2020-11-13T20:14:56Z,2020-11-13T20:15:48Z,4_commonwealth_5h741t10v_accessFull.jpg
4636,4636,5h741w27f,5h741w28q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w28q/full/max/0/default.jpg,5472.0,4067.0,1851-05-02T00:00:00Z,2020-11-13T21:03:38Z,2020-11-13T21:04:32Z,1_commonwealth_5h741w27f_accessFull.jpg
4637,4637,5h741w27f,5h741w290,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w290/full/max/0/default.jpg,5457.0,4101.0,1851-05-02T00:00:00Z,2020-11-13T21:03:38Z,2020-11-13T21:04:32Z,2_commonwealth_5h741w27f_accessFull.jpg
4638,4638,5h741w27f,5h741w30r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w30r/full/max/0/default.jpg,5490.0,4068.0,1851-05-02T00:00:00Z,2020-11-13T21:03:38Z,2020-11-13T21:04:32Z,3_commonwealth_5h741w27f_accessFull.jpg
4639,4639,5h741w27f,5h741w311,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w311/full/max/0/default.jpg,5485.0,4042.0,1851-05-02T00:00:00Z,2020-11-13T21:03:38Z,2020-11-13T21:04:32Z,4_commonwealth_5h741w27f_accessFull.jpg
4640,4640,5h741w329,5h741w33k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w33k/full/max/0/default.jpg,5492.0,4033.0,1851-05-09T00:00:00Z,2020-11-13T21:04:43Z,2020-11-13T21:05:36Z,1_commonwealth_5h741w329_accessFull.jpg
4641,4641,5h741w329,5h741w34v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w34v/full/max/0/default.jpg,5482.0,4021.0,1851-05-09T00:00:00Z,2020-11-13T21:04:43Z,2020-11-13T21:05:36Z,2_commonwealth_5h741w329_accessFull.jpg
4642,4642,5h741w329,5h741w354,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w354/full/max/0/default.jpg,5500.0,4012.0,1851-05-09T00:00:00Z,2020-11-13T21:04:43Z,2020-11-13T21:05:36Z,3_commonwealth_5h741w329_accessFull.jpg
4643,4643,5h741w329,5h741w36d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w36d/full/max/0/default.jpg,5490.0,4038.0,1851-05-09T00:00:00Z,2020-11-13T21:04:43Z,2020-11-13T21:05:36Z,4_commonwealth_5h741w329_accessFull.jpg
4644,4644,5h741w37p,5h741w38z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w38z/full/max/0/default.jpg,5473.0,4041.0,1851-05-16T00:00:00Z,2020-11-13T21:05:51Z,2020-11-13T21:06:43Z,1_commonwealth_5h741w37p_accessFull.jpg
4645,4645,5h741w37p,5h741w397,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w397/full/max/0/default.jpg,5484.0,4039.0,1851-05-16T00:00:00Z,2020-11-13T21:05:51Z,2020-11-13T21:06:43Z,2_commonwealth_5h741w37p_accessFull.jpg
4646,4646,5h741w37p,5h741w400,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w400/full/max/0/default.jpg,5498.0,3997.0,1851-05-16T00:00:00Z,2020-11-13T21:05:51Z,2020-11-13T21:06:43Z,3_commonwealth_5h741w37p_accessFull.jpg
4647,4647,5h741w37p,5h741w418,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w418/full/max/0/default.jpg,5475.0,4076.0,1851-05-16T00:00:00Z,2020-11-13T21:05:51Z,2020-11-13T21:06:43Z,4_commonwealth_5h741w37p_accessFull.jpg
4648,4648,5h741w42j,5h741w43t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w43t/full/max/0/default.jpg,5445.0,4048.0,1851-05-23T00:00:00Z,2020-11-13T21:06:59Z,2020-11-13T21:07:50Z,1_commonwealth_5h741w42j_accessFull.jpg
4649,4649,5h741w42j,5h741w443,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w443/full/max/0/default.jpg,5426.0,4037.0,1851-05-23T00:00:00Z,2020-11-13T21:06:59Z,2020-11-13T21:07:50Z,2_commonwealth_5h741w42j_accessFull.jpg
4650,4650,5h741w42j,5h741w45c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w45c/full/max/0/default.jpg,5449.0,4017.0,1851-05-23T00:00:00Z,2020-11-13T21:06:59Z,2020-11-13T21:07:50Z,3_commonwealth_5h741w42j_accessFull.jpg
4651,4651,5h741w42j,5h741w46n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w46n/full/max/0/default.jpg,5446.0,4043.0,1851-05-23T00:00:00Z,2020-11-13T21:06:59Z,2020-11-13T21:07:50Z,4_commonwealth_5h741w42j_accessFull.jpg
4652,4652,5h741w47x,rf55zn62m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:rf55zn62m/full/max/0/default.jpg,5485.0,4020.0,1851-05-30T00:00:00Z,2020-11-13T21:08:05Z,2020-11-13T21:08:57Z,1_commonwealth_5h741w47x_accessFull.jpg
4653,4653,5h741w47x,5h741w486,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w486/full/max/0/default.jpg,5472.0,4035.0,1851-05-30T00:00:00Z,2020-11-13T21:08:05Z,2020-11-13T21:08:57Z,2_commonwealth_5h741w47x_accessFull.jpg
4654,4654,5h741w47x,5h741w49g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w49g/full/max/0/default.jpg,5533.0,4009.0,1851-05-30T00:00:00Z,2020-11-13T21:08:05Z,2020-11-13T21:08:57Z,3_commonwealth_5h741w47x_accessFull.jpg
4655,4655,5h741w47x,5h741w507,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w507/full/max/0/default.jpg,5507.0,4024.0,1851-05-30T00:00:00Z,2020-11-13T21:08:05Z,2020-11-13T21:08:57Z,4_commonwealth_5h741w47x_accessFull.jpg
4656,4656,5h741w60g,5h741w61r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w61r/full/max/0/default.jpg,5509.0,4020.0,1851-06-20T00:00:00Z,2020-11-13T21:11:20Z,2020-11-13T21:12:11Z,1_commonwealth_5h741w60g_accessFull.jpg
4657,4657,5h741w60g,5h741w621,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w621/full/max/0/default.jpg,5479.0,4026.0,1851-06-20T00:00:00Z,2020-11-13T21:11:20Z,2020-11-13T21:12:11Z,2_commonwealth_5h741w60g_accessFull.jpg
4658,4658,5h741w60g,5h741w639,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w639/full/max/0/default.jpg,5505.0,4019.0,1851-06-20T00:00:00Z,2020-11-13T21:11:20Z,2020-11-13T21:12:11Z,3_commonwealth_5h741w60g_accessFull.jpg
4659,4659,5h741w60g,5h741w64k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w64k/full/max/0/default.jpg,5490.0,4022.0,1851-06-20T00:00:00Z,2020-11-13T21:11:20Z,2020-11-13T21:12:11Z,4_commonwealth_5h741w60g_accessFull.jpg
4660,4660,5h741w51h,5h741w52s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w52s/full/max/0/default.jpg,5463.0,4045.0,1851-06-06T00:00:00Z,2020-11-13T21:09:10Z,2020-11-13T21:10:03Z,1_commonwealth_5h741w51h_accessFull.jpg
4661,4661,5h741w51h,5h741w532,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w532/full/max/0/default.jpg,5502.0,4050.0,1851-06-06T00:00:00Z,2020-11-13T21:09:10Z,2020-11-13T21:10:03Z,2_commonwealth_5h741w51h_accessFull.jpg
4662,4662,5h741w51h,5h741w54b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w54b/full/max/0/default.jpg,5485.0,4057.0,1851-06-06T00:00:00Z,2020-11-13T21:09:10Z,2020-11-13T21:10:03Z,3_commonwealth_5h741w51h_accessFull.jpg
4663,4663,5h741w51h,5h741w55m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w55m/full/max/0/default.jpg,5490.0,4028.0,1851-06-06T00:00:00Z,2020-11-13T21:09:10Z,2020-11-13T21:10:03Z,4_commonwealth_5h741w51h_accessFull.jpg
4664,4664,rf55zn63w,5h741w56w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w56w/full/max/0/default.jpg,5465.0,4044.0,1851-06-13T00:00:00Z,2020-11-13T21:10:16Z,2020-11-13T21:11:09Z,1_commonwealth_rf55zn63w_accessFull.jpg
4665,4665,rf55zn63w,5h741w575,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w575/full/max/0/default.jpg,5475.0,4039.0,1851-06-13T00:00:00Z,2020-11-13T21:10:16Z,2020-11-13T21:11:09Z,2_commonwealth_rf55zn63w_accessFull.jpg
4666,4666,rf55zn63w,5h741w58f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741w58f/full/max/0/default.jpg,5473.0,4050.0,1851-06-13T00:00:00Z,2020-11-13T21:10:16Z,2020-11-13T21:11:09Z,3_commonwealth_rf55zn63w_accessFull.jpg
